Epoch,TrueStage,PredStage,Correct
103,N2,N2,1
104,N2,N2,1
105,N2,N2,1
106,N2,N2,1
107,N2,N2,1
108,N2,N2,1
109,N2,N2,1
110,N2,N2,1
111,N2,N2,1
112,N2,N2,1
113,N2,N2,1
114,N2,N2,1
115,N2,N2,1
116,N2,N2,1
117,N2,N2,1
118,N2,N2,1
119,N2,N2,1
120,N2,N2,1
121,N2,N2,1
122,N2,N2,1
123,N2,N2,1
124,N2,N2,1
125,N2,N2,1
126,N2,N2,1
127,N2,N2,1
128,N2,N2,1
129,N2,N2,1
130,N2,N2,1
131,N2,N2,1
132,N2,N2,1
133,N2,N2,1
134,N2,N2,1
135,N2,N2,1
136,N2,N2,1
137,N2,N2,1
138,N2,N2,1
139,N2,N2,1
140,N2,N2,1
141,N2,N2,1
142,N2,N2,1
143,N2,N2,1
144,N2,N2,1
145,N2,N2,1
146,N2,N2,1
147,N2,N2,1
148,N2,N2,1
149,N2,N2,1
150,N2,N2,1
151,N2,N2,1
152,N2,N2,1
153,N2,N2,1
154,N2,N2,1
155,N2,N2,1
156,N2,N2,1
157,N2,N2,1
158,N2,N2,1
159,N2,N2,1
160,N2,N2,1
161,N2,N2,1
162,N2,N2,1
163,N2,N2,1
164,N2,N2,1
165,N2,N2,1
166,N2,N2,1
167,N2,N2,1
168,N2,N2,1
169,N2,N2,1
170,N2,N2,1
171,N2,N2,1
172,N2,N2,1
173,N2,N2,1
174,N2,N2,1
175,N2,N2,1
176,N2,N2,1
177,N2,N2,1
178,N2,N2,1
179,N2,N2,1
180,N2,N2,1
181,N2,N2,1
182,N2,N2,1
183,N2,N2,1
184,N2,N2,1
185,N2,N2,1
186,N2,N2,1
187,N2,N2,1
188,N2,N2,1
189,N2,N2,1
190,N2,N2,1
191,N2,N2,1
192,N2,N2,1
193,N2,N2,1
194,N2,N2,1
195,N2,N2,1
196,N2,N2,1
197,N2,N2,1
198,N2,N2,1
199,N2,N2,1
200,N2,N2,1
201,N2,N2,1
202,N2,N2,1
203,N2,N2,1
204,N2,N2,1
205,N2,N2,1
206,N2,N2,1
207,N2,N2,1
208,N2,N2,1
209,N2,N2,1
210,N2,N2,1
211,N2,N2,1
212,N2,N2,1
213,N2,N2,1
214,N2,N2,1
215,N2,N2,1
216,N2,N2,1
217,N2,N2,1
218,N2,N2,1
219,N2,N2,1
220,N2,N2,1
221,N2,N2,1
222,N2,N2,1
223,N2,N2,1
224,N2,N2,1
225,N2,N2,1
226,N2,N2,1
227,N2,N2,1
228,N2,N2,1
229,N2,N2,1
230,N2,N2,1
231,N2,N2,1
232,N2,N2,1
233,N2,N2,1
234,N2,N2,1
235,N2,N2,1
236,N2,N2,1
237,N2,N2,1
238,N2,N2,1
239,N2,N2,1
240,N2,N2,1
241,N2,N2,1
242,N2,N2,1
243,N2,N2,1
244,N2,N2,1
245,N2,N2,1
246,N2,N2,1
247,N2,N2,1
248,N2,N2,1
249,N2,N2,1
250,N2,N2,1
251,N2,N2,1
252,N2,N2,1
253,N2,N2,1
254,N2,N2,1
255,N2,N2,1
256,N2,N2,1
257,N2,N2,1
258,N2,N2,1
259,N2,N2,1
260,N2,N2,1
261,N2,N2,1
262,N2,N2,1
263,N2,N2,1
264,N2,N2,1
265,N2,N2,1
266,N2,N2,1
267,N2,N2,1
268,N2,N2,1
269,N2,N2,1
270,N2,N2,1
271,N2,N2,1
272,N2,N2,1
273,N2,N2,1
274,N2,N2,1
275,N2,N2,1
276,N2,N2,1
277,N2,N2,1
278,N2,N2,1
279,N2,N2,1
280,N2,N2,1
281,N2,N2,1
282,N2,N2,1
283,N2,N2,1
284,N2,N2,1
285,N2,N2,1
286,N2,N2,1
287,N2,N2,1
288,N2,N2,1
289,N2,N2,1
290,N2,N2,1
291,N2,N2,1
292,N2,N2,1
293,N2,N2,1
294,N2,N2,1
295,N2,N2,1
296,N2,N2,1
297,N2,N2,1
298,N2,N2,1
299,N2,N2,1
300,N2,N2,1
301,N2,N2,1
302,N2,N2,1
303,N2,N2,1
304,N2,N2,1
305,N2,N2,1
306,N2,N2,1
307,N2,N2,1
308,N2,N2,1
309,N2,N2,1
310,N2,N2,1
311,N2,N2,1
312,N2,N2,1
313,N2,N2,1
314,N2,N2,1
315,N2,N2,1
316,N2,N2,1
317,N2,N2,1
318,N2,N2,1
319,N2,N2,1
320,N2,N2,1
321,N2,N2,1
322,N2,N2,1
323,N2,N2,1
324,N2,N2,1
325,N2,N2,1
326,N2,N2,1
327,N2,N2,1
328,N2,N2,1
329,N2,N2,1
330,N2,N2,1
331,N2,N2,1
332,N2,N2,1
333,N2,N2,1
334,N2,N2,1
335,N2,N2,1
336,N2,N2,1
337,N2,N2,1
338,N2,N2,1
339,N2,N2,1
340,N2,N2,1
341,N2,N2,1
342,N2,N2,1
343,N2,N2,1
344,N2,N2,1
345,N2,N2,1
346,N2,N2,1
347,N2,N2,1
348,N2,N2,1
349,N2,N2,1
350,N2,N2,1
351,N2,N2,1
352,N2,N2,1
353,N2,N2,1
354,N2,N2,1
355,N2,N2,1
356,N2,N2,1
357,N2,N2,1
358,N2,N2,1
359,N2,N2,1
360,N2,N2,1
361,N2,N2,1
362,N2,N2,1
363,N2,N2,1
364,N2,N2,1
365,N2,N2,1
366,N2,N2,1
367,N2,N2,1
368,N2,N2,1
369,N2,N2,1
370,N2,N2,1
371,N2,N2,1
372,N2,N2,1
373,N2,N2,1
374,N2,N2,1
375,N2,N2,1
376,N2,N2,1
377,N2,N2,1
378,N2,N2,1
379,N2,N2,1
380,N2,N2,1
381,N2,N2,1
382,N2,N2,1
383,N2,N2,1
384,N2,N2,1
385,N2,N2,1
386,N2,N2,1
387,N2,N2,1
388,N2,N2,1
389,N2,N2,1
390,N2,N2,1
391,N2,N2,1
392,N2,N2,1
393,N2,N2,1
394,N2,N2,1
395,N2,N2,1
396,N2,N2,1
397,N2,N2,1
398,N2,N2,1
399,N2,N2,1
400,N2,N2,1
401,N2,N2,1
402,N2,N2,1
403,N2,N2,1
404,N2,N2,1
405,N2,N2,1
406,N2,N2,1
407,N2,N2,1
408,N2,N2,1
409,N2,N2,1
410,N2,N2,1
411,N2,N2,1
412,N2,N2,1
413,N2,N2,1
414,N2,N2,1
415,N2,N2,1
416,N2,N2,1
417,N2,N2,1
418,N2,N2,1
419,N2,N2,1
420,N2,N2,1
421,N2,N2,1
422,N2,N2,1
423,N2,N2,1
424,N2,N2,1
425,N2,N2,1
426,N2,N2,1
427,N2,N2,1
428,N2,N2,1
429,N2,N2,1
430,N2,N2,1
431,N2,N2,1
432,N2,N2,1
433,N2,N2,1
434,N2,N2,1
435,N2,N2,1
436,N2,N2,1
437,N2,N2,1
438,N2,N2,1
439,N2,N2,1
440,N2,N2,1
441,N2,N2,1
442,N2,N2,1
443,N2,N2,1
444,N2,N2,1
445,N2,N2,1
446,N2,N2,1
447,N2,N2,1
448,N2,N2,1
449,N2,N2,1
450,N2,N2,1
451,N2,N2,1
452,N2,N2,1
453,N2,N2,1
454,N2,N2,1
455,N2,N2,1
456,N2,N2,1
457,N2,N2,1
458,N2,N2,1
459,N2,N2,1
460,N2,N2,1
461,N2,N2,1
462,N2,N2,1
463,N2,N2,1
464,N2,N2,1
465,N2,N2,1
466,N2,N2,1
467,N2,N2,1
468,N2,N2,1
469,N2,N2,1
470,N2,N2,1
471,N2,N2,1
472,N2,N2,1
473,N2,N2,1
474,N2,N2,1
475,N2,N2,1
476,N2,N2,1
477,N2,N2,1
478,N2,N2,1
479,N2,N2,1
480,N2,N2,1
481,N2,N2,1
482,N2,N2,1
483,N2,N2,1
484,N2,N2,1
485,N2,N2,1
486,N2,N2,1
487,N2,N2,1
488,N2,N2,1
489,N2,N2,1
490,N2,N2,1
491,N2,N2,1
492,N2,N2,1
493,N2,N2,1
494,N2,N2,1
495,N2,N2,1
496,N2,N2,1
497,N2,N2,1
498,N2,N2,1
499,N2,N2,1
500,N2,N2,1
501,N2,N2,1
502,N2,N2,1
503,N2,N2,1
504,N2,N2,1
505,N2,N2,1
506,N2,N2,1
507,N2,N2,1
508,N2,N2,1
509,N2,N2,1
510,N2,N2,1
511,N2,N2,1
512,N2,N2,1
513,N2,N2,1
514,N2,N2,1
515,N2,N2,1
516,N2,N2,1
517,N2,N2,1
518,N2,N2,1
519,N2,N2,1
520,N2,N2,1
521,N2,N2,1
522,N2,N2,1
523,N2,N2,1
524,N2,N2,1
525,N2,N2,1
526,N2,N2,1
527,N2,N2,1
528,N2,N2,1
529,N2,N2,1
530,N2,N2,1
531,N2,N2,1
532,N2,N2,1
533,N2,N2,1
534,N2,N2,1
535,N2,N2,1
536,N2,N2,1
537,N2,N2,1
538,N2,N2,1
539,N2,N2,1
540,N2,N2,1
541,N2,N2,1
542,N2,N2,1
543,N2,N2,1
544,N2,N2,1
545,N2,N2,1
546,N2,N2,1
547,N2,N2,1
548,N2,N2,1
549,N2,N2,1
550,N2,N2,1
551,N2,N2,1
552,N2,N2,1
553,N2,N2,1
554,N2,N2,1
555,N2,N2,1
556,N2,N2,1
557,N2,N2,1
558,N2,N2,1
559,N2,N2,1
560,N2,N2,1
561,N2,N2,1
562,N2,N2,1
563,N2,N2,1
564,N2,N2,1
565,N2,N2,1
566,N2,N2,1
567,N2,N2,1
568,N2,N2,1
569,N2,N2,1
570,N2,N2,1
571,N2,N2,1
572,N2,N2,1
573,N2,N2,1
574,N2,N2,1
575,N2,N2,1
576,N2,N2,1
577,N2,N2,1
578,N2,N2,1
579,N2,N2,1
580,N2,N2,1
581,N2,N2,1
582,N2,N2,1
583,N2,N2,1
584,N2,N2,1
585,N2,N2,1
586,N2,N2,1
587,N2,N2,1
588,N2,N2,1
589,N2,N2,1
590,N2,N2,1
591,N2,N2,1
592,N2,N2,1
593,N2,N2,1
594,N2,N2,1
595,N2,N2,1
596,N2,N2,1
597,N2,N2,1
598,N2,N2,1
599,N2,N2,1
600,N2,N2,1
601,N2,N2,1
602,N2,N2,1
603,N2,N2,1
604,N2,N2,1
605,N2,N2,1
606,N2,N2,1
607,N2,N2,1
608,N2,N2,1
609,N2,N2,1
610,N2,N2,1
611,N2,N2,1
612,N2,N2,1
613,N2,N2,1
614,N2,N2,1
615,N2,N2,1
616,N2,N2,1
617,N2,N2,1
618,N2,N2,1
619,N2,N2,1
620,N2,N2,1
621,N2,N2,1
622,N2,N2,1
623,N2,N2,1
624,N2,N2,1
625,N2,N2,1
626,N2,N2,1
627,N2,N2,1
628,N2,N2,1
629,N2,N2,1
630,N2,N2,1
631,N2,N2,1
632,N2,N2,1
633,N2,N2,1
634,N2,N2,1
635,N2,N2,1
636,N2,N2,1
637,N2,N2,1
638,N2,N2,1
639,N2,N2,1
640,N2,N2,1
641,N2,N2,1
642,N2,N2,1
643,N2,N2,1
644,N2,N2,1
645,N2,N2,1
646,N2,N2,1
647,N2,N2,1
648,N2,N2,1
649,N2,N2,1
650,N2,N2,1
651,N2,N2,1
652,N2,N2,1
653,N2,N2,1
654,N2,N2,1
655,N2,N2,1
656,N2,N2,1
657,N2,N2,1
658,N2,N2,1
659,N2,N2,1
660,N2,N2,1
661,N2,N2,1
662,N2,N2,1
663,N2,N2,1
664,N2,N2,1
665,N2,N2,1
666,N2,N2,1
667,N2,N2,1
668,N2,N2,1
669,N2,N2,1
670,N2,N2,1
671,N2,N2,1
672,N2,N2,1
673,N2,N2,1
674,N2,N2,1
675,N2,N2,1
676,N2,N2,1
677,N2,N2,1
678,N2,N2,1
679,N2,N2,1
680,N2,N2,1
681,N2,N2,1
682,N2,N2,1
683,N2,N2,1
684,N2,N2,1
685,N2,N2,1
686,N2,N2,1
687,N2,N2,1
688,N2,N2,1
689,N2,N2,1
690,N2,N2,1
691,N2,N2,1
692,N2,N2,1
693,N2,N2,1
694,N2,N2,1
695,N2,N2,1
696,N2,N2,1
697,N2,N2,1
698,N2,N2,1
699,N2,N2,1
700,N2,N2,1
701,N2,N2,1
702,N2,N2,1
703,N2,N2,1
704,N2,N2,1
705,N2,N2,1
706,N2,N2,1
707,N2,N2,1
708,N2,N2,1
709,N2,N2,1
710,N2,N2,1
711,N2,N2,1
712,N2,N2,1
713,N2,N2,1
714,N2,N2,1
715,N2,N2,1
716,N2,N2,1
717,N2,N2,1
718,N2,N2,1
719,N2,N2,1
720,N2,N2,1
721,N2,N2,1
722,N2,N2,1
723,N2,N2,1
724,N2,N2,1
725,N2,N2,1
726,N2,N2,1
727,N2,N2,1
728,N2,N2,1
729,N2,N2,1
730,N2,N2,1
731,N2,N2,1
732,N2,N2,1
733,N2,N2,1
734,N2,N2,1
735,N2,N2,1
736,N2,N2,1
737,N2,N2,1
738,N2,N2,1
739,N2,N2,1
740,N2,N2,1
741,N2,N2,1
742,N2,N2,1
743,N2,N2,1
744,N2,N2,1
745,N2,N2,1
746,N2,N2,1
747,N2,N2,1
748,N2,N2,1
749,N2,N2,1
750,N2,N2,1
751,N2,N2,1
752,N2,N2,1
753,N2,N2,1
754,N2,N2,1
755,N2,N2,1
756,N2,N2,1
757,N2,N2,1
758,N2,N2,1
759,N2,N2,1
760,N2,N2,1
761,N2,N2,1
762,N2,N2,1
763,N2,N2,1
764,N2,N2,1
765,N2,N2,1
766,N2,N2,1
767,N2,N2,1
768,N2,N2,1
769,N2,N2,1
770,N2,N2,1
771,N2,N2,1
772,N2,N2,1
773,N2,N2,1
774,N2,N2,1
775,N2,N2,1
776,N2,N2,1
777,N2,N2,1
778,N2,N2,1
779,N2,N2,1
780,N2,N2,1
781,N2,N2,1
782,N2,N2,1
783,N2,N2,1
784,N2,N2,1
785,N2,N2,1
786,N2,N2,1
787,N2,N2,1
788,N2,N2,1
789,N2,N2,1
790,N2,N2,1
791,N2,N2,1
792,N2,N2,1
793,N2,N2,1
794,N2,N2,1
795,N2,N2,1
796,N2,N2,1
797,N2,N2,1
798,N2,N2,1
799,N2,N2,1
800,N2,N2,1
801,N2,N2,1
802,N2,N2,1
803,N2,N2,1
804,N2,N2,1
805,N2,N2,1
806,N2,N2,1
807,N2,N2,1
808,N2,N2,1
809,N2,N2,1
810,N2,N2,1
811,N2,N2,1
812,N2,N2,1
813,N2,N2,1
814,N2,N2,1
815,N2,N2,1
816,N2,N2,1
817,N2,N2,1
818,N2,N2,1
819,N2,N2,1
820,N2,N2,1
821,N2,N2,1
822,N2,N2,1
823,N2,N2,1
824,N2,N2,1
825,N2,N2,1
826,N2,N2,1
827,N2,N2,1
828,N2,N2,1
829,N2,N2,1
830,N2,N2,1
831,N2,N2,1
832,N2,N2,1
833,N2,N2,1
834,N2,N2,1
835,N2,N2,1
836,N2,N2,1
837,N2,N2,1
838,N2,N2,1
839,N2,N2,1
840,N2,N2,1
841,N2,N2,1
842,N2,N2,1
843,N2,N2,1
844,N2,N2,1
845,N2,N2,1
846,N2,N2,1
847,N2,N2,1
848,N2,N2,1
849,N2,N2,1
850,N2,N2,1
851,N2,N2,1
852,N2,N2,1
853,N2,N2,1
854,N2,N2,1
855,N2,N2,1
856,N2,N2,1
857,N2,N2,1
858,N2,N2,1
859,N2,N2,1
860,N2,N2,1
861,N2,N2,1
862,N2,N2,1
863,N2,N2,1
864,N2,N2,1
865,N2,N2,1
866,N2,N2,1
867,N2,N2,1
868,N2,N2,1
869,N2,N2,1
870,N2,N2,1
871,N2,N2,1
872,N2,N2,1
873,N2,N2,1
874,N2,N2,1
875,N2,N2,1
876,N2,N2,1
877,N2,N2,1
878,N2,N2,1
879,N2,N2,1
880,N2,N2,1
881,N2,N2,1
882,N2,N2,1
883,N2,N2,1
884,N2,N2,1
885,N2,N2,1
886,N2,N2,1
887,N2,N2,1
888,N2,N2,1
889,N2,N2,1
890,N2,N2,1
891,N2,N2,1
892,N2,N2,1
893,N2,N2,1
894,N2,N2,1
895,N2,N2,1
896,N2,N2,1
897,N2,N2,1
898,N2,N2,1
899,N2,N2,1
900,N2,N2,1
901,N2,N2,1
902,N2,N2,1
903,N2,N2,1
904,N2,N2,1
905,N2,N2,1
906,N2,N2,1
907,N2,N2,1
908,N2,N2,1
909,N2,N2,1
910,N2,N2,1
911,N2,N2,1
912,N2,N2,1
913,N2,N2,1
914,N2,N2,1
915,N2,N2,1
916,N2,N2,1
917,N2,N2,1
918,N2,N2,1
919,N2,N2,1
920,N2,N2,1
921,N2,N2,1
922,N2,N2,1
923,N2,N2,1
924,N2,N2,1
925,N2,N2,1
926,N2,N2,1
927,N2,N2,1
928,N2,N2,1
929,N2,N2,1
930,N2,N2,1
931,N2,N2,1
932,N2,N2,1
933,N2,N2,1
934,N2,N2,1
935,N2,N2,1
936,N2,N2,1
937,N2,N2,1
938,N2,N2,1
939,N2,N2,1
940,N2,N2,1
941,N2,N2,1
942,N2,N2,1
943,N2,N2,1
944,N2,N2,1
945,N2,N2,1
946,N2,N2,1
947,N2,N2,1
948,N2,N2,1
949,N2,N2,1
950,N2,N2,1
951,N2,N2,1
952,N2,N2,1
953,N2,N2,1
954,N2,N2,1
955,N2,N2,1
956,N2,N2,1
957,N2,N2,1
958,N2,N2,1
959,N2,N2,1
960,N2,N2,1
961,N2,N2,1
962,N2,N2,1
963,N2,N2,1
964,N2,N2,1
965,N2,N2,1
966,N2,N2,1
967,N2,N2,1
968,N2,N2,1
969,N2,N2,1
970,N2,N2,1
971,N2,N2,1
972,N2,N2,1
973,N2,N2,1
974,N2,N2,1
975,N2,N2,1
976,N2,N2,1
977,N2,N2,1
978,N2,N2,1
979,N2,N2,1
980,N2,N2,1
981,N2,N2,1
982,N2,N2,1
983,N2,N2,1
984,N2,N2,1
985,N2,N2,1
986,N2,N2,1
987,N2,N2,1
988,N2,N2,1
989,N2,N2,1
990,N2,N2,1
991,N2,N2,1
992,N2,N2,1
993,N2,N2,1
994,N2,N2,1
995,N2,N2,1
996,N2,N2,1
997,N2,N2,1
998,N2,N2,1
999,N2,N2,1
1000,N2,N2,1
1001,N2,N2,1
1002,N2,N2,1
1003,N2,N2,1
1004,N2,N2,1
1005,N2,N2,1
1006,N2,N2,1
1007,N2,N2,1
1008,N2,N2,1
1009,N2,N2,1
1010,N2,N2,1
1011,N2,N2,1
1012,N2,N2,1
1013,N2,N2,1
1014,N2,N2,1
1015,N2,N2,1
1016,N2,N2,1
1017,N2,N2,1
1018,N2,N2,1
1019,N2,N2,1
1020,N2,N2,1
1021,N2,N2,1
1022,N2,N2,1
1023,N2,N2,1
1024,N2,N2,1
1025,N2,N2,1
1026,N2,N2,1
1027,N2,N2,1
1028,N2,N2,1
1029,N2,N2,1
1030,N2,N2,1
1031,N2,N2,1
1032,N2,N2,1
1033,N2,N2,1
1034,N2,N2,1
1035,N2,N2,1
1036,N2,N2,1
1037,N2,N2,1
1038,N2,N2,1
1039,N2,N2,1
1040,N2,N2,1
1041,N2,N2,1
1042,N2,N2,1
1043,N2,N2,1
1044,N2,N2,1
1045,N2,N2,1
1046,N2,N2,1
1047,N2,N2,1
1048,N2,N2,1
1049,N2,N2,1
1050,N2,N2,1
1051,N2,N2,1
1052,N2,N2,1
1053,N2,N2,1
1054,N2,N2,1
1055,N2,N2,1
1056,N2,N2,1
1057,N2,N2,1
1058,N2,N2,1
1059,N2,N2,1
1060,N2,N2,1
1061,N2,N2,1
1062,N2,N2,1
1063,N2,N2,1
1064,N2,N2,1
1065,N2,N2,1
1066,N2,N2,1
1067,N2,N2,1
1068,N2,N2,1
1069,N2,N2,1
1070,N2,N2,1
1071,N2,N2,1
1072,N2,N2,1
1073,N2,N2,1
1074,N2,N2,1
1075,N2,N2,1
1076,N2,N2,1
1077,N2,N2,1
1078,N2,N2,1
1079,N2,N2,1
1080,N2,N2,1
1081,N2,N2,1
1082,N2,N2,1
1083,N2,N2,1
1084,N2,N2,1
1085,N2,N2,1
1086,N2,N2,1
1087,N2,N2,1
1088,N2,N2,1
1089,N2,N2,1
1090,N2,N2,1
1091,N2,N2,1
1092,N2,N2,1
1093,N2,N2,1
1094,N2,N2,1
1095,N2,N2,1
1096,N2,N2,1
1097,N2,N2,1
1098,N2,N2,1
1099,N2,N2,1
1100,N2,N2,1
1101,N2,N2,1
1102,N2,N2,1
1103,N2,N2,1
1104,N2,N2,1
1105,N2,N2,1
1106,N2,N2,1
1107,N2,N2,1
1108,N2,N2,1
1109,N2,N2,1
1110,N2,N2,1
1111,N2,N2,1
1112,N2,N2,1
1113,N2,N2,1
1114,N2,N2,1
1115,N2,N2,1
1116,N2,N2,1
1117,N2,N2,1
1118,N2,N2,1
1119,N2,N2,1
1120,N2,N2,1
1121,N2,N2,1
1122,N2,N2,1
1123,N2,N2,1
1124,N2,N2,1
1125,N2,N2,1
1126,N2,N2,1
1127,N2,N2,1
1128,N2,N2,1
1129,N2,N2,1
1130,N2,N2,1
1131,N2,N2,1
1132,N2,N2,1
1133,N2,N2,1
1134,N2,N2,1
1135,N2,N2,1
1136,N2,N2,1
1137,N2,N2,1
1138,N2,N2,1
1139,N2,N2,1
1140,N2,N2,1
1141,N2,N2,1
1142,N2,N2,1
1143,N2,N2,1
1144,N2,N2,1
1145,N2,N2,1
1146,N2,N2,1
1147,N2,N2,1
1148,N2,N2,1
1149,N2,N2,1
1150,N2,N2,1
1151,N2,N2,1
1152,N2,N2,1
1153,N2,N2,1
1154,N2,N2,1
1155,N2,N2,1
1156,N2,N2,1
1157,N2,N2,1
1158,N2,N2,1
1159,N2,N2,1
1160,N2,N2,1
1161,N2,N2,1
1162,N2,N2,1
1163,N2,N2,1
1164,N2,N2,1
1165,N2,N2,1
1166,N2,N2,1
1167,N2,N2,1
1168,N2,N2,1
1169,N2,N2,1
1170,N2,N2,1
1171,N2,N2,1
1172,N2,N2,1
1173,N2,N2,1
1174,N2,N2,1
1175,N2,N2,1
1176,N2,N2,1
1177,N2,N2,1
1178,N2,N2,1
1179,N2,N2,1
1180,N2,N2,1
1181,N2,N2,1
1182,N2,N2,1
1183,N2,N2,1
1184,N2,N2,1
1185,N2,N2,1
1186,N2,N2,1
1187,N2,N2,1
1188,N2,N2,1
1189,N2,N2,1
1190,N2,N2,1
1191,N2,N2,1
1192,N2,N2,1
1193,N2,N2,1
1194,N2,N2,1
1195,N2,N2,1
1196,N2,N2,1
1197,N2,N2,1
1198,N2,N2,1
1199,N2,N2,1
1200,N2,N2,1
1201,N2,N2,1
1202,N2,N2,1
1203,N2,N2,1
1204,N2,N2,1
1205,N2,N2,1
1206,N2,N2,1
1207,N2,N2,1
1208,N2,N2,1
1209,N2,N2,1
1210,N2,N2,1
1211,N2,N2,1
1212,N2,N2,1
1213,N2,N2,1
1214,N2,N2,1
1215,N2,N2,1
1216,N2,N2,1
1217,N2,N2,1
1218,N2,N2,1
1219,N2,N2,1
1220,N2,N2,1
1221,N2,N2,1
1222,N2,N2,1
1223,N2,N2,1
1224,N2,N2,1
1225,N2,N2,1
1226,N2,N2,1
1227,N2,N2,1
1228,N2,N2,1
1229,N2,N2,1
1230,N2,N2,1
1231,N2,N2,1
1232,N2,N2,1
1233,N2,N2,1
1234,N2,N2,1
1235,N2,N2,1
1236,N2,N2,1
1237,N2,N2,1
1238,N2,N2,1
1239,N2,N2,1
1240,N2,N2,1
1241,N2,N2,1
1242,N2,N2,1
1243,N2,N2,1
1244,N2,N2,1
1245,N2,N2,1
1246,N2,N2,1
1247,N2,N2,1
1248,N2,N2,1
1249,N2,N2,1
1250,N2,N2,1
1251,N2,N2,1
1252,N2,N2,1
1253,N2,N2,1
1254,N2,N2,1
1255,N2,N2,1
1256,N2,N2,1
1257,N2,N2,1
1258,N2,N2,1
1259,N2,N2,1
1260,N2,N2,1
1261,N2,N2,1
1262,N2,N2,1
1263,N2,N2,1
1264,N2,N2,1
1265,N2,N2,1
1266,N2,N2,1
1267,N2,N2,1
1268,N2,N2,1
1269,N2,N2,1
1270,N2,N2,1
1271,N2,N2,1
1272,N2,N2,1
1273,N2,N2,1
1274,N2,N2,1
1275,N2,N2,1
1276,N2,N2,1
1277,N2,N2,1
1278,N2,N2,1
1279,N2,N2,1
1280,N2,N2,1
1281,N2,N2,1
1282,N2,N2,1
1283,N2,N2,1
1284,N2,N2,1
1285,N2,N2,1
1286,N2,N2,1
1287,N2,N2,1
1288,N2,N2,1
1289,N2,N2,1
1290,N2,N2,1
1291,N2,N2,1
1292,N2,N2,1
1293,N2,N2,1
1294,N2,N2,1
1295,N2,N2,1
1296,N2,N2,1
1297,N2,N2,1
1298,N2,N2,1
1299,N2,N2,1
1300,N2,N2,1
1301,N2,N2,1
1302,N2,N2,1
1303,N2,N2,1
1304,N2,N2,1
1305,N2,N2,1
1306,N2,N2,1
1307,N2,N2,1
1308,N2,N2,1
1309,N2,N2,1
1310,N2,N2,1
1311,N2,N2,1
1312,N2,N2,1
1313,N2,N2,1
1314,N2,N2,1
1315,N2,N2,1
1316,N2,N2,1
1317,N2,N2,1
1318,N2,N2,1
1319,N2,N2,1
1320,N2,N2,1
1321,N2,N2,1
1322,N2,N2,1
1323,N2,N2,1
1324,N2,N2,1
1325,N2,N2,1
1326,N2,N2,1
1327,N2,N2,1
1328,N2,N2,1
1329,N2,N2,1
1330,N2,N2,1
1331,N2,N2,1
1332,N2,N2,1
1333,N2,N2,1
1334,N2,N2,1
1335,N2,N2,1
1336,N2,N2,1
1337,N2,N2,1
1338,N2,N2,1
1339,N2,N2,1
1340,N2,N2,1
1341,N2,N2,1
1342,N2,N2,1
1343,N2,N2,1
1344,N2,N2,1
1345,N2,N2,1
1346,N2,N2,1
1347,N2,N2,1
1348,N2,N2,1
1349,N2,N2,1
1350,N2,N2,1
1351,N2,N2,1
1352,N2,N2,1
1353,N2,N2,1
1354,N2,N2,1
1355,N2,N2,1
1356,N2,N2,1
1357,N2,N2,1
1358,N2,N2,1
1359,N2,N2,1
