Epoch,TrueStage,PredStage,Correct
204,W,W,1
205,W,W,1
206,W,W,1
207,W,W,1
208,W,W,1
209,W,W,1
210,W,W,1
211,W,W,1
212,W,W,1
213,W,W,1
214,W,W,1
215,W,W,1
216,W,W,1
217,W,W,1
218,W,W,1
219,W,W,1
220,W,W,1
221,W,W,1
222,W,W,1
223,W,W,1
224,W,W,1
225,W,W,1
226,W,W,1
227,W,W,1
228,W,W,1
229,W,W,1
230,W,W,1
231,W,W,1
232,W,W,1
233,W,W,1
234,W,W,1
235,W,W,1
236,W,W,1
237,W,W,1
238,W,W,1
239,W,W,1
240,W,W,1
241,W,W,1
242,W,W,1
243,W,W,1
244,W,W,1
245,W,W,1
246,W,W,1
247,W,W,1
248,W,W,1
249,W,W,1
250,W,W,1
251,W,W,1
252,W,W,1
253,W,W,1
254,W,W,1
255,W,W,1
256,W,W,1
257,W,W,1
258,W,W,1
259,W,W,1
260,W,W,1
261,W,W,1
262,W,W,1
263,W,W,1
264,W,W,1
265,W,W,1
266,W,W,1
267,W,W,1
268,W,W,1
269,W,W,1
270,W,W,1
271,W,W,1
272,W,W,1
273,W,W,1
274,W,W,1
275,W,W,1
276,W,W,1
277,W,W,1
278,W,W,1
279,W,W,1
280,W,W,1
281,W,W,1
282,W,W,1
283,W,W,1
284,W,W,1
285,W,W,1
286,W,W,1
287,W,W,1
288,W,W,1
289,W,W,1
290,W,W,1
291,W,W,1
292,W,W,1
293,W,W,1
294,W,W,1
295,W,W,1
296,W,W,1
297,W,W,1
298,W,W,1
299,W,W,1
300,W,W,1
301,W,W,1
302,W,W,1
303,W,W,1
304,W,W,1
305,W,W,1
306,W,W,1
307,W,W,1
308,W,W,1
309,W,W,1
310,W,W,1
311,W,W,1
312,W,W,1
313,W,W,1
314,W,W,1
315,W,W,1
316,W,W,1
317,W,W,1
318,W,W,1
319,W,W,1
320,W,W,1
321,W,W,1
322,W,W,1
323,W,W,1
324,W,W,1
325,W,W,1
326,W,W,1
327,W,W,1
328,W,W,1
329,W,W,1
330,W,W,1
331,W,W,1
332,W,W,1
333,W,W,1
334,W,W,1
335,W,W,1
336,W,W,1
337,W,W,1
338,W,W,1
339,W,W,1
340,W,W,1
341,W,W,1
342,W,W,1
343,W,W,1
344,W,W,1
345,W,W,1
346,W,W,1
347,W,W,1
348,W,W,1
349,W,W,1
350,W,W,1
351,W,W,1
352,W,W,1
353,W,W,1
354,W,W,1
355,W,W,1
356,W,W,1
357,W,W,1
358,W,W,1
359,W,W,1
360,W,W,1
361,W,W,1
362,W,W,1
363,W,W,1
364,W,W,1
365,W,W,1
366,W,W,1
367,W,W,1
368,W,W,1
369,W,W,1
370,W,W,1
371,W,W,1
372,W,W,1
373,W,W,1
374,W,W,1
375,W,W,1
376,W,N2,0
377,W,W,1
378,W,W,1
379,W,W,1
380,W,W,1
381,W,W,1
382,W,W,1
383,W,W,1
384,W,W,1
385,W,W,1
386,W,W,1
387,W,W,1
388,W,W,1
389,W,W,1
390,W,W,1
391,W,W,1
392,W,W,1
393,W,W,1
394,W,W,1
395,W,W,1
396,W,W,1
397,W,W,1
398,W,W,1
399,W,W,1
400,W,W,1
401,W,W,1
402,W,W,1
403,W,W,1
404,W,W,1
405,W,W,1
406,W,W,1
407,W,W,1
408,W,W,1
409,W,W,1
410,W,W,1
411,W,W,1
412,W,W,1
413,W,W,1
414,W,W,1
415,W,W,1
416,W,W,1
417,W,W,1
418,W,W,1
419,W,W,1
420,W,W,1
421,W,W,1
422,W,W,1
423,W,W,1
424,W,W,1
425,W,W,1
426,W,W,1
427,W,W,1
428,W,W,1
429,W,W,1
430,W,W,1
431,W,W,1
432,W,W,1
433,W,W,1
434,W,W,1
435,W,W,1
436,W,W,1
437,W,W,1
438,W,W,1
439,W,W,1
440,W,W,1
441,W,W,1
442,W,W,1
443,W,W,1
444,W,W,1
445,W,W,1
446,W,W,1
447,W,W,1
448,W,W,1
449,W,W,1
450,W,W,1
451,W,W,1
452,W,W,1
453,W,W,1
454,W,W,1
455,W,W,1
456,W,W,1
457,W,W,1
458,W,W,1
459,W,W,1
460,W,W,1
461,W,W,1
462,W,W,1
463,W,W,1
464,W,W,1
465,W,W,1
466,W,W,1
467,W,W,1
468,W,W,1
469,W,W,1
470,W,W,1
471,W,W,1
472,W,W,1
473,W,W,1
474,W,W,1
475,W,W,1
476,W,W,1
477,W,W,1
478,W,W,1
479,W,W,1
480,W,N2,0
481,W,W,1
482,W,W,1
483,W,W,1
484,W,W,1
485,W,W,1
486,W,W,1
487,W,W,1
488,W,W,1
489,W,W,1
490,W,W,1
491,W,W,1
492,W,W,1
493,W,W,1
494,W,W,1
495,W,W,1
496,W,W,1
497,W,W,1
498,W,W,1
499,W,W,1
500,W,W,1
501,W,W,1
502,W,W,1
503,W,W,1
504,W,W,1
505,W,W,1
506,W,W,1
507,W,W,1
508,W,W,1
509,W,W,1
510,W,W,1
511,W,W,1
512,W,W,1
513,W,W,1
514,W,W,1
515,W,W,1
516,W,W,1
517,W,W,1
518,W,W,1
519,W,W,1
520,W,W,1
521,W,W,1
522,W,W,1
523,W,W,1
524,W,W,1
525,W,W,1
526,W,W,1
527,W,W,1
528,W,W,1
529,W,W,1
530,W,W,1
531,W,W,1
532,W,W,1
533,W,W,1
534,W,W,1
535,W,W,1
536,W,W,1
537,W,W,1
538,W,W,1
539,W,W,1
540,W,W,1
541,W,W,1
542,W,W,1
543,W,W,1
544,N1,W,0
545,N2,W,0
546,N2,N2,1
547,N2,W,0
548,W,W,1
549,W,W,1
550,W,W,1
551,W,W,1
552,W,W,1
553,W,W,1
554,W,W,1
555,W,W,1
556,W,W,1
557,W,W,1
558,W,W,1
559,W,W,1
560,W,W,1
561,W,W,1
562,W,W,1
563,W,W,1
564,W,W,1
565,W,W,1
566,W,W,1
567,W,W,1
568,W,W,1
569,W,W,1
570,W,W,1
571,W,W,1
572,W,W,1
573,W,W,1
574,W,W,1
575,W,W,1
576,W,W,1
577,W,W,1
578,W,W,1
579,W,W,1
580,W,W,1
581,W,W,1
582,W,W,1
583,W,W,1
584,W,W,1
585,W,W,1
586,W,W,1
587,W,W,1
588,W,W,1
589,W,W,1
590,W,W,1
591,W,W,1
592,W,W,1
593,W,W,1
594,W,W,1
595,W,W,1
596,W,W,1
597,W,W,1
598,W,W,1
599,W,W,1
600,W,W,1
601,W,W,1
602,W,W,1
603,W,W,1
604,W,W,1
605,W,W,1
606,W,W,1
607,W,W,1
608,W,W,1
609,W,N2,0
610,W,N2,0
611,N1,N2,0
612,N2,N2,1
613,N2,W,0
614,N2,W,0
615,N2,W,0
616,N2,N2,1
617,N2,W,0
618,W,W,1
619,W,W,1
620,W,W,1
621,W,W,1
622,W,W,1
623,W,W,1
624,W,W,1
625,W,W,1
626,W,W,1
627,W,W,1
628,W,W,1
629,W,W,1
630,W,W,1
631,W,W,1
632,W,W,1
633,W,W,1
634,W,W,1
635,W,W,1
636,W,W,1
637,W,W,1
638,W,W,1
639,W,W,1
640,W,W,1
641,W,W,1
642,W,W,1
643,W,W,1
644,W,W,1
645,W,W,1
646,W,W,1
647,W,W,1
648,W,W,1
649,W,W,1
650,W,W,1
651,W,W,1
652,W,W,1
653,W,W,1
654,W,W,1
655,W,W,1
656,W,W,1
657,W,W,1
658,W,W,1
659,W,W,1
660,W,W,1
661,W,W,1
662,W,W,1
663,W,W,1
664,W,W,1
665,W,W,1
666,W,W,1
667,W,W,1
668,W,W,1
669,W,W,1
670,W,W,1
671,W,W,1
672,W,W,1
673,W,W,1
674,W,W,1
675,W,W,1
676,W,W,1
677,W,W,1
678,W,W,1
679,W,W,1
680,W,W,1
681,W,W,1
682,W,W,1
683,W,W,1
684,W,W,1
685,W,W,1
686,W,W,1
687,W,W,1
688,W,W,1
689,W,W,1
690,W,W,1
691,W,W,1
692,W,W,1
693,W,W,1
694,W,W,1
695,W,W,1
696,W,W,1
697,W,W,1
698,W,W,1
699,W,W,1
700,W,W,1
701,W,W,1
702,W,W,1
703,W,W,1
704,W,W,1
705,W,W,1
706,W,W,1
707,W,W,1
708,W,W,1
709,W,W,1
710,W,W,1
711,W,W,1
712,W,W,1
713,W,W,1
714,W,W,1
715,W,W,1
716,W,W,1
717,W,W,1
718,W,W,1
719,W,W,1
720,W,W,1
721,W,W,1
722,W,W,1
723,W,W,1
724,W,W,1
725,W,W,1
726,W,W,1
727,W,W,1
728,W,W,1
729,W,W,1
730,W,W,1
731,W,W,1
732,W,W,1
733,W,W,1
734,W,W,1
735,W,W,1
736,W,W,1
737,W,W,1
738,W,W,1
739,W,W,1
740,W,W,1
741,W,W,1
742,W,W,1
743,W,W,1
744,W,W,1
745,W,W,1
746,W,W,1
747,W,W,1
748,W,W,1
749,W,W,1
750,W,W,1
751,W,W,1
752,W,W,1
753,W,W,1
754,W,W,1
755,W,W,1
756,W,W,1
757,W,W,1
758,W,W,1
759,W,W,1
760,W,W,1
761,W,W,1
762,W,W,1
763,W,W,1
764,W,W,1
765,W,W,1
766,W,W,1
767,W,W,1
768,W,W,1
769,W,W,1
770,W,W,1
771,W,W,1
772,W,W,1
773,W,W,1
774,W,W,1
775,W,W,1
776,W,W,1
777,W,W,1
778,W,W,1
779,W,W,1
780,W,W,1
781,W,W,1
782,W,W,1
783,W,W,1
784,W,W,1
785,W,W,1
786,W,W,1
787,W,W,1
788,W,W,1
789,W,W,1
790,W,W,1
791,W,W,1
792,W,W,1
793,W,W,1
794,W,W,1
795,W,W,1
796,W,W,1
797,W,W,1
798,W,W,1
799,W,W,1
800,W,W,1
801,W,W,1
802,W,W,1
803,W,W,1
804,W,W,1
805,W,W,1
806,W,W,1
807,W,W,1
808,W,W,1
809,W,W,1
810,W,W,1
811,W,W,1
812,W,W,1
813,W,W,1
814,W,W,1
815,W,W,1
816,W,W,1
817,W,W,1
818,W,W,1
819,W,W,1
820,W,W,1
821,W,W,1
822,W,W,1
823,W,W,1
824,W,W,1
825,W,W,1
826,W,W,1
827,W,W,1
828,W,W,1
829,W,W,1
830,W,W,1
831,W,W,1
832,W,W,1
833,W,W,1
834,W,W,1
835,W,W,1
836,W,W,1
837,W,W,1
838,W,W,1
839,W,W,1
840,W,W,1
841,W,W,1
842,W,W,1
843,W,W,1
844,W,W,1
845,W,W,1
846,W,W,1
847,W,W,1
848,W,W,1
849,W,W,1
850,W,W,1
851,W,W,1
852,W,W,1
853,W,W,1
854,W,W,1
855,W,W,1
856,W,W,1
857,W,W,1
858,W,W,1
859,W,W,1
860,W,W,1
861,W,W,1
862,W,W,1
863,W,W,1
864,W,W,1
865,W,W,1
866,W,W,1
867,W,W,1
868,W,W,1
869,W,W,1
870,W,W,1
871,W,W,1
872,W,W,1
873,W,W,1
874,W,W,1
875,W,W,1
876,W,W,1
877,W,W,1
878,W,W,1
879,W,W,1
880,W,N1,0
881,W,W,1
882,W,W,1
883,W,W,1
884,W,W,1
885,W,W,1
886,W,W,1
887,W,W,1
888,W,W,1
889,W,W,1
890,W,W,1
891,W,W,1
892,W,W,1
893,W,W,1
894,W,W,1
895,W,W,1
896,W,W,1
897,W,W,1
898,W,W,1
899,W,W,1
900,W,W,1
901,W,W,1
902,W,W,1
903,W,W,1
904,W,W,1
905,W,W,1
906,W,W,1
907,W,W,1
908,W,W,1
909,W,W,1
910,W,W,1
911,W,W,1
912,W,W,1
913,W,W,1
914,W,W,1
915,W,W,1
916,W,W,1
917,W,W,1
918,W,W,1
919,W,W,1
920,W,W,1
921,W,W,1
922,W,W,1
923,W,W,1
924,W,W,1
925,W,W,1
926,W,W,1
927,W,W,1
928,W,W,1
929,W,W,1
930,W,W,1
931,W,W,1
932,W,W,1
933,W,W,1
934,W,W,1
935,W,W,1
936,W,W,1
937,W,W,1
938,W,W,1
939,W,W,1
940,W,W,1
941,W,W,1
942,W,W,1
943,W,W,1
944,W,W,1
945,W,W,1
946,W,W,1
947,W,W,1
948,W,W,1
949,W,W,1
950,W,W,1
951,W,W,1
952,W,W,1
953,W,W,1
954,W,W,1
955,W,W,1
956,W,W,1
957,W,W,1
958,W,W,1
959,W,W,1
960,W,W,1
961,W,W,1
962,W,W,1
963,W,W,1
964,W,W,1
965,W,W,1
966,W,W,1
967,W,W,1
968,W,W,1
969,W,W,1
970,W,W,1
971,W,W,1
972,W,W,1
973,W,W,1
974,W,W,1
975,W,W,1
976,W,W,1
977,W,W,1
978,W,W,1
979,W,W,1
980,W,W,1
981,W,W,1
982,W,W,1
983,W,W,1
984,W,W,1
985,W,W,1
986,W,W,1
987,W,W,1
988,W,W,1
989,W,W,1
990,W,W,1
991,W,W,1
992,W,W,1
993,W,W,1
994,W,W,1
995,W,W,1
996,W,W,1
997,W,W,1
998,W,W,1
999,W,W,1
1000,W,W,1
1001,W,W,1
1002,W,W,1
1003,W,W,1
1004,W,W,1
1005,W,W,1
1006,W,W,1
1007,W,W,1
1008,W,W,1
1009,W,W,1
1010,W,W,1
1011,W,W,1
1012,W,W,1
1013,W,W,1
1014,W,W,1
1015,W,W,1
1016,W,W,1
1017,W,W,1
1018,W,W,1
1019,W,W,1
1020,W,W,1
1021,W,W,1
1022,W,W,1
1023,W,W,1
1024,W,W,1
1025,W,W,1
1026,W,W,1
1027,W,W,1
1028,W,W,1
1029,W,W,1
1030,W,W,1
1031,W,W,1
1032,W,W,1
1033,W,W,1
1034,W,W,1
1035,W,W,1
1036,W,W,1
1037,W,W,1
1038,W,W,1
1039,W,W,1
1040,W,W,1
1041,W,W,1
1042,W,W,1
1043,W,W,1
1044,W,W,1
1045,W,W,1
1046,W,W,1
1047,W,W,1
1048,W,W,1
1049,W,W,1
1050,W,W,1
1051,W,W,1
1052,W,W,1
1053,W,W,1
1054,W,W,1
1055,W,W,1
1056,W,W,1
1057,W,W,1
1058,W,W,1
1059,W,W,1
1060,W,W,1
1061,W,W,1
1062,W,W,1
1063,W,W,1
1064,W,W,1
1065,W,W,1
1066,W,W,1
1067,W,W,1
1068,W,W,1
1069,W,W,1
1070,W,W,1
1071,W,W,1
1072,W,W,1
1073,W,W,1
1074,W,W,1
1075,W,W,1
1076,W,W,1
1077,W,W,1
1078,W,W,1
1079,W,W,1
1080,W,W,1
1081,W,W,1
1082,W,W,1
1083,W,W,1
1084,W,W,1
1085,W,W,1
1086,W,W,1
1087,W,W,1
1088,W,W,1
1089,W,W,1
1090,W,W,1
1091,W,W,1
1092,W,W,1
1093,W,W,1
1094,W,W,1
1095,W,W,1
1096,W,W,1
1097,W,W,1
1098,W,W,1
1099,W,W,1
1100,W,W,1
1101,W,W,1
1102,W,W,1
1103,W,W,1
1104,W,W,1
1105,W,W,1
1106,W,W,1
1107,W,W,1
1108,W,W,1
1109,W,W,1
1110,W,W,1
1111,W,W,1
1112,W,W,1
1113,W,W,1
1114,W,W,1
1115,W,W,1
1116,W,W,1
1117,W,W,1
1118,W,W,1
1119,W,W,1
1120,W,W,1
1121,W,W,1
1122,W,W,1
1123,W,W,1
1124,W,W,1
1125,W,W,1
1126,W,W,1
1127,W,W,1
1128,W,W,1
1129,W,W,1
1130,W,W,1
1131,W,W,1
1132,W,W,1
1133,W,W,1
1134,W,W,1
1135,W,W,1
1136,W,W,1
1137,W,W,1
1138,W,W,1
1139,W,W,1
1140,W,W,1
1141,W,W,1
1142,W,W,1
1143,W,W,1
1144,W,W,1
1145,W,W,1
1146,W,W,1
1147,W,W,1
1148,W,W,1
1149,W,W,1
1150,W,W,1
1151,W,W,1
1152,W,W,1
1153,W,W,1
1154,W,W,1
1155,W,W,1
1156,W,W,1
1157,W,W,1
1158,W,W,1
1159,W,W,1
1160,W,W,1
1161,W,W,1
1162,W,W,1
1163,W,W,1
1164,W,W,1
1165,W,W,1
1166,W,W,1
1167,W,W,1
1168,W,W,1
1169,W,W,1
1170,W,W,1
1171,W,W,1
1172,W,W,1
1173,W,W,1
1174,W,W,1
1175,W,W,1
1176,W,W,1
1177,W,W,1
1178,W,W,1
1179,W,W,1
1180,W,W,1
1181,W,W,1
1182,W,W,1
1183,W,W,1
1184,W,W,1
1185,W,W,1
1186,W,W,1
1187,W,W,1
1188,W,W,1
1189,W,W,1
1190,N1,N1,1
1191,N2,N2,1
1192,N2,N2,1
1193,N2,N2,1
1194,N2,N2,1
1195,N2,N2,1
1196,N2,N2,1
1197,N2,N2,1
1198,N2,N2,1
1199,N2,N2,1
1200,N2,N2,1
1201,N2,N2,1
1202,N2,N2,1
1203,N2,N2,1
1204,N2,N2,1
1205,N2,N2,1
1206,N2,N2,1
1207,N2,N2,1
1208,N2,N2,1
1209,N2,N2,1
1210,N2,N2,1
1211,N2,N2,1
1212,N2,N2,1
1213,N2,N2,1
1214,N2,N2,1
1215,N2,N2,1
1216,N2,N2,1
1217,N2,N2,1
1218,N2,N2,1
1219,N2,N2,1
1220,N2,N2,1
1221,N2,N2,1
1222,N2,N2,1
1223,N2,N2,1
1224,N2,N2,1
1225,N2,N2,1
1226,N2,N2,1
1227,N2,N2,1
1228,N2,N2,1
1229,N2,N2,1
1230,N2,N2,1
1231,N2,N2,1
1232,N2,N2,1
1233,N2,N2,1
1234,N2,N2,1
1235,N2,N2,1
1236,N2,N2,1
1237,N2,N2,1
1238,N2,N2,1
1239,N2,N2,1
1240,N2,N2,1
1241,N2,N2,1
1242,N2,N2,1
1243,N2,N2,1
1244,N2,N2,1
1245,N2,N2,1
1246,N2,N2,1
1247,N2,N2,1
1248,N2,N2,1
1249,N2,N2,1
1250,N2,N2,1
1251,N2,N2,1
1252,N2,N2,1
1253,N2,N2,1
1254,N2,N2,1
1255,N2,N2,1
1256,N2,N2,1
1257,N2,N2,1
1258,N2,N2,1
1259,N2,N2,1
1260,N2,N2,1
1261,N2,N2,1
1262,N2,W,0
1263,W,W,1
1264,W,W,1
1265,W,W,1
1266,W,W,1
1267,W,W,1
1268,W,W,1
1269,W,W,1
1270,W,W,1
1271,W,W,1
1272,W,W,1
1273,W,W,1
1274,W,W,1
1275,W,W,1
1276,W,W,1
1277,W,W,1
1278,W,W,1
1279,W,W,1
1280,W,W,1
1281,W,W,1
1282,W,W,1
1283,W,W,1
1284,W,W,1
1285,W,W,1
1286,W,W,1
1287,W,W,1
1288,W,W,1
1289,W,W,1
1290,W,W,1
1291,W,W,1
1292,W,W,1
1293,W,W,1
1294,W,W,1
1295,W,W,1
1296,W,W,1
1297,W,W,1
1298,W,W,1
1299,W,W,1
1300,W,W,1
1301,W,W,1
1302,W,W,1
1303,W,W,1
1304,W,W,1
1305,W,W,1
1306,W,W,1
1307,W,W,1
1308,W,W,1
1309,W,W,1
1310,W,W,1
1311,W,W,1
1312,W,W,1
1313,W,W,1
1314,W,W,1
1315,W,W,1
1316,W,W,1
1317,W,W,1
1318,W,W,1
1319,W,W,1
1320,W,W,1
1321,W,W,1
1322,W,W,1
1323,W,W,1
1324,W,W,1
1325,W,W,1
1326,W,W,1
1327,W,W,1
1328,W,W,1
1329,W,W,1
1330,W,W,1
1331,W,W,1
1332,W,W,1
1333,W,W,1
1334,W,W,1
1335,W,W,1
1336,W,W,1
1337,W,W,1
1338,W,W,1
1339,W,W,1
1340,W,W,1
1341,W,W,1
1342,W,W,1
1343,W,W,1
1344,W,W,1
1345,W,W,1
1346,W,W,1
1347,W,W,1
1348,W,W,1
1349,W,W,1
1350,W,W,1
1351,W,W,1
1352,W,W,1
1353,W,N1,0
1354,W,W,1
1355,W,W,1
1356,W,W,1
1357,W,W,1
1358,W,W,1
1359,W,W,1
1360,W,W,1
1361,W,W,1
1362,W,W,1
1363,W,W,1
1364,W,W,1
1365,W,W,1
1366,W,W,1
1367,W,W,1
1368,W,W,1
1369,W,W,1
1370,W,W,1
1371,W,W,1
1372,N1,N1,1
1373,N1,N1,1
1374,N1,N1,1
1375,N1,N1,1
1376,N1,N1,1
1377,N1,N1,1
1378,N1,N1,1
1379,N2,N2,1
1380,N2,N2,1
1381,N2,N2,1
1382,N2,N2,1
1383,N2,N2,1
1384,N2,N2,1
1385,N2,N2,1
1386,N2,N2,1
1387,N2,N2,1
1388,N2,N2,1
1389,N2,N2,1
1390,N2,N2,1
1391,N2,N2,1
1392,N2,N2,1
1393,N2,N2,1
1394,N2,N2,1
1395,N2,N2,1
1396,N2,N1,0
1397,N2,W,0
1398,N2,W,0
1399,N2,W,0
1400,N2,N2,1
1401,N2,W,0
1402,N2,W,0
1403,N2,W,0
1404,N2,W,0
1405,N2,W,0
1406,N2,W,0
1407,N2,W,0
1408,N2,W,0
1409,N2,W,0
1410,N2,W,0
1411,N2,N2,1
1412,N2,W,0
1413,N2,W,0
1414,N2,N2,1
1415,N2,W,0
1416,N2,W,0
1417,N2,W,0
1418,N2,N2,1
1419,N1,N2,0
1420,N1,N2,0
1421,N1,W,0
1422,N1,N1,1
1423,N2,N2,1
1424,N2,N2,1
1425,N2,N2,1
1426,N2,N2,1
1427,N2,N2,1
1428,N2,N2,1
1429,N2,N2,1
1430,N2,N2,1
1431,N2,N2,1
1432,N2,W,0
1433,N2,N2,1
1434,N2,N2,1
1435,N2,N2,1
1436,N2,N2,1
1437,N2,N2,1
1438,N2,N2,1
1439,N2,N2,1
1440,N2,N2,1
1441,N2,N2,1
1442,N3,N3,1
1443,N2,N2,1
1444,N2,N3,0
1445,N2,W,0
1446,N2,N2,1
1447,N2,N2,1
1448,N2,W,0
1449,N2,N2,1
1450,N2,N2,1
1451,N2,W,0
1452,W,W,1
1453,W,W,1
1454,W,W,1
1455,N1,N1,1
1456,N2,N2,1
1457,N2,N2,1
1458,N2,N2,1
1459,N2,N2,1
1460,N2,N2,1
1461,N2,N2,1
1462,N2,N2,1
1463,N2,W,0
1464,N2,N2,1
1465,N2,W,0
1466,N2,N1,0
1467,N2,N2,1
1468,N2,N1,0
1469,N2,N2,1
1470,N2,N2,1
1471,N2,N2,1
1472,N2,N2,1
1473,N2,N2,1
1474,N2,N2,1
1475,N2,N2,1
1476,N2,N2,1
1477,N2,N2,1
1478,N2,N2,1
1479,N2,N2,1
1480,W,W,1
1481,N1,N2,0
1482,W,N2,0
1483,N1,N2,0
1484,W,N2,0
1485,N1,N2,0
1486,N2,N2,1
1487,N2,N2,1
1488,N2,N2,1
1489,N2,N2,1
1490,N2,N2,1
1491,N2,N2,1
1492,N2,N2,1
1493,N2,N2,1
1494,N2,N2,1
1495,N2,N2,1
1496,N2,N2,1
1497,N2,N2,1
1498,N2,N2,1
1499,N2,N2,1
1500,N2,N3,0
1501,N2,N2,1
1502,N2,N2,1
1503,N2,N2,1
1504,N2,N2,1
1505,N2,N2,1
1506,N2,N2,1
1507,N2,N2,1
1508,N2,N2,1
1509,N2,N2,1
1510,N2,N2,1
1511,N2,W,0
1512,N2,N2,1
1513,N2,N2,1
1514,N2,W,0
1515,N1,N2,0
1516,N1,N1,1
1517,N1,N1,1
1518,N1,R,0
1519,N1,W,0
1520,R,N1,0
1521,R,R,1
1522,N1,W,0
1523,N1,N1,1
1524,R,R,1
1525,R,N2,0
1526,R,N1,0
1527,R,R,1
1528,N1,N1,1
1529,N1,N1,1
1530,N1,N1,1
1531,R,R,1
1532,R,N1,0
1533,N1,N1,1
1534,N1,N1,1
1535,N1,N1,1
1536,N1,R,0
1537,N1,R,0
1538,N1,N1,1
1539,N1,N1,1
1540,N1,N1,1
1541,N1,N1,1
1542,N2,N2,1
1543,N2,W,0
1544,N1,W,0
1545,W,W,1
1546,W,W,1
1547,W,W,1
1548,W,W,1
1549,W,W,1
1550,W,W,1
1551,W,W,1
1552,W,W,1
1553,W,W,1
1554,W,W,1
1555,W,W,1
1556,W,W,1
1557,W,W,1
1558,W,N2,0
1559,W,N2,0
1560,W,W,1
1561,N1,W,0
1562,N1,N1,1
1563,N1,N1,1
1564,N1,N1,1
1565,N1,N1,1
1566,N1,N2,0
1567,N2,N2,1
1568,N2,N2,1
1569,N2,N2,1
1570,N2,N2,1
1571,N2,N1,0
1572,N2,N2,1
1573,N2,N2,1
1574,N2,N2,1
1575,N2,N2,1
1576,N2,N2,1
1577,N2,N2,1
1578,N2,N2,1
1579,N2,N2,1
1580,N2,N2,1
1581,N2,N2,1
1582,N2,N2,1
1583,N2,N2,1
1584,N2,N2,1
1585,N2,N2,1
1586,N2,N2,1
1587,N2,N2,1
1588,N2,N2,1
1589,N2,N2,1
1590,N2,N2,1
1591,N2,N2,1
1592,N2,N2,1
1593,N2,N2,1
1594,N2,N2,1
1595,N2,N2,1
1596,N2,N2,1
1597,N2,N2,1
1598,N2,N2,1
1599,N2,N2,1
1600,N2,N2,1
1601,N2,N2,1
1602,N2,N2,1
