onset_s,offset_s,duration_s,peak_amp,freq_hz
41852.67,41854.25,1.59,55.7570584087879,NaN
41914.43,41916.04,1.62,48.6172666301257,NaN
41921.64,41923.42,1.79,48.7958162199403,NaN
42026.87,42028.62,1.76,49.9794025559409,NaN
42032.94,42034.7,1.77,49.9580218381273,NaN
42053.17,42053.93,0.77,27.3829438873665,NaN
42072.55,42073.95,1.41,48.1853878497,NaN
42094.14,42095.94,1.81,48.2360507475967,NaN
42100.13,42101.74,1.62,46.3214531588723,NaN
42265.72,42267.28,1.57,58.3234537739918,NaN
42330.57,42332.42,1.86,57.1568703397747,NaN
42350.59,42352.47,1.89,56.9283618850135,NaN
42379.21,42381.04,1.84,49.21668535677,NaN
42412.94,42414.4,1.47,45.8382698171826,NaN
42469.86,42471.72,1.87,62.431820430248,NaN
42557.42,42558.59,1.18,45.6345945863654,NaN
42579.27,42580.85,1.59,45.0570503851976,NaN
42638.17,42639.76,1.6,47.3391688573398,NaN
42682.19,42683.75,1.57,50.7551497252219,NaN
42698.03,42699.83,1.81,51.1201078442414,NaN
42708.24,42709.63,1.4,54.0751344722634,NaN
42724.13,42725.56,1.44,45.9293077484397,NaN
42768.19,42769.95,1.77,59.1753140602045,NaN
42771.24,42772.81,1.58,52.5983718595688,NaN
42915.56,42916.32,0.77,39.4661494896736,NaN
43018.09,43019.9,1.82,45.315359595939,NaN
43189.02,43190.84,1.83,50.9364973755532,NaN
43199.13,43200.57,1.45,52.5732034778188,NaN
43206.61,43208.44,1.84,51.868695977585,NaN
43592.09,43593.91,1.83,49.7223119957438,NaN
43847.9,43848.8,0.91,32.2429186794669,NaN
45799.8,45800.58,0.79,23.6640771245128,NaN
45843.44,45845.33,1.9,53.0686714298064,NaN
45939.77,45941.59,1.83,53.6262160477082,NaN
46120.09,46121.94,1.86,54.1420888244123,NaN
46367.97,46369.78,1.82,44.7504708637907,NaN
46494.91,46496.68,1.78,58.1157421847107,NaN
46532.85,46534.02,1.18,48.5159261874287,NaN
46561.15,46562.93,1.79,39.1864795886377,NaN
47073.81,47075.54,1.74,45.9971468295389,NaN
47248.03,47249.01,0.99,45.0692286451629,NaN
47495.55,47496.3,0.76,13.6530056403144,NaN
47616.95,47618.21,1.27,64.8076806772679,NaN
47754.57,47756.06,1.5,49.6326544307787,NaN
47756.85,47758.4,1.56,48.4200461863266,NaN
47765.72,47767.58,1.87,43.5450068740678,NaN
47800.91,47801.8,0.9,27.4826170505288,NaN
47872.86,47874.07,1.22,49.6870258324165,NaN
47874.44,47875.08,0.65,34.0859264099613,NaN
47948.96,47950.64,1.69,52.212835036107,NaN
47986.66,47988.36,1.71,46.9254918967553,NaN
48105.07,48106.78,1.72,54.7674360158817,NaN
48179.01,48180.71,1.71,51.0590856168951,NaN
48565.32,48567.16,1.85,48.9272174504165,NaN
48577.96,48579.08,1.13,55.0985988983568,NaN
48629.52,48631.36,1.85,48.2278246832307,NaN
48677,48677.79,0.8,28.7489226404213,NaN
48923.04,48924.66,1.63,57.4038743891059,NaN
50088.24,50090.03,1.8,49.1622473191394,NaN
50356.95,50358.82,1.88,43.4924786939928,NaN
50612.92,50614.72,1.81,48.192926556232,NaN
50907.14,50908.49,1.36,54.6153346051148,NaN
51554.57,51556.43,1.87,47.5587505472307,NaN
51888.59,51890.21,1.63,55.5336867025714,NaN
51949.22,51950.78,1.57,53.2378256676297,NaN
52339.32,52340.94,1.63,53.0581652009755,NaN
52366.57,52368.46,1.9,51.6047467405983,NaN
52643.19,52644.62,1.44,57.7839184890034,NaN
53431.79,53433.46,1.68,62.4484416933891,NaN
53489.46,53491.04,1.59,64.4393594242541,NaN
53526.76,53528.39,1.64,59.8522148267815,NaN
53565.96,53567.36,1.41,47.9488813500773,NaN
53578.68,53580,1.33,56.1936786565308,NaN
53651.39,53653.03,1.65,49.4268178472201,NaN
53671.09,53672.9,1.82,53.5030074998044,NaN
53727.44,53728.68,1.25,70.5203998400054,NaN
53756.15,53757.84,1.7,51.4509237144036,NaN
53865.58,53867.44,1.87,49.4056265072921,NaN
54739.33,54740.91,1.59,41.4576133663189,NaN
58143.29,58145.06,1.78,55.7436580857173,NaN
58527.08,58528.88,1.81,51.372700629311,NaN
58749.64,58751.38,1.75,59.7770831946467,NaN
58995.48,58997.27,1.8,54.3402492556861,NaN
59160.01,59160.74,0.74,33.0523116526983,NaN
60821.19,60822.97,1.79,60.4080183582723,NaN
62225.31,62226.59,1.29,52.2576436504633,NaN
62261.37,62262.7,1.34,40.3764029062989,NaN
62347.56,62349.18,1.63,47.1292672373589,NaN
62370.98,62371.71,0.74,30.4952203829528,NaN
62500.98,62501.51,0.54,21.1433936352122,NaN
62513.04,62513.94,0.91,34.9275623269827,NaN
62680.47,62681.89,1.43,58.1976611315917,NaN
62750.56,62751.45,0.9,21.4206706621543,NaN
62764.66,62765.37,0.72,16.1716178607905,NaN
62829.21,62830.83,1.63,48.4694855509389,NaN
62849.16,62850.59,1.44,50.3420592353625,NaN
62914.66,62916.12,1.47,49.1072424699902,NaN
63114.67,63116.43,1.77,61.362024267944,NaN
63139.54,63140.98,1.45,46.4581062859837,NaN
63876.48,63878.28,1.81,43.5853708126598,NaN
63905.42,63907.22,1.81,50.0197650409042,NaN
